common_voice_bn_31638882,দক্ষিণ আফ্রিকার ঘরোয়া আসরে ওয়েস্টার্ন কেপ প্রদেশের প্রতিনিধিত্বকারী প্রথম-শ্রেণীর ক্রিকেট দল এটি।,দক্ষিণ আফ্রিকার গর আসরে ওয়েস্টার্নকেপ প্রদেশের কনিরুক্তকারী প্রথম শ্রেণি ক্রিকেটার দল এটি,,common_voice_bn_31585614,"অতঃপর আলোচনা রয়েছে শিক্ষকতা, জ্ঞান ছড়ানো ও ইসলামের দাওয়াত সংক্রান্ত বিষয়টি।",অতঃপর আলোচনা রয়েছে শিক্ষকতা জ্ঞান ছড়ানো ইসলামের দাত সংক্রান্ত বিষয়টি
common_voice_bn_35386305,মুক্তির অর্থ তাঁহার সামীপ্য ও সালোক্য-প্রাপ্তি।,মুক্তির অর্থ তাহার সামীক্য ও শালক্য প্রাপ্তি,,common_voice_bn_35545133,চন্দ্রনাথবাবু স্বদেশীর কথা তুললেন।,চণ্ড্রনাপ বাবু স্বদেশির কথা তুললেন
common_voice_bn_31543009,তখন ট্রাম কার্ডের কোন প্রয়োজন নেই।,তখন ট্রাম্প কার্ডের কোনো প্রয়োজন নেই,,common_voice_bn_31564375,"তিনি জানান,খনন কাজে উন্মোচিত অংশ দেখ ধারণা করা যায়,মন্দিরটি পুনরায় ব্যবহৃত হয়েছিল।",তিনি জানান খনন কাজে উন্মর্জিত অংশ দেখো ধারণা করার যায় মন্দিতটি পুনরায় ব্যবহৃত হয়েছিল
common_voice_bn_31555757,এটি শিশু ছোঁড়া প্রথার জন্য পরিচিত।,এটি শিশুছড়াব কথার জন্য পরিচিত,,common_voice_bn_31591325,ধর্মপাল কনৌজ দখল করার চেষ্টা করেন।,ধর্মপাল কোনো যে দখল করার চেষ্টা করেন
common_voice_bn_31526205,এটি লেহ প্রাসাদের ফটকের নিচে অবস্থিত।,এটি লেহপ্রসাদের ফটোকে নিচে অবস্থিত,,common_voice_bn_31515243,আগুনে পুড়ে হাজার হাজার গাছ সহ অনেক ছোট স্তন্যপায়ী প্রাণীরা এবং সরীসৃপ মারা গিয়েছিল।,আগুনে পুরে হাজার হাজার গাছসহ অনেক ছোট ছোট স্তর্যপ্রায়ী প্রাণীরা এবং সরীসৃপ মারা গিয়েছিল
common_voice_bn_31679261,"লন্ডনে, দিলীপ সিং খ্রিস্টধর্ম গ্রহণ করেন।",লন্ডনে দিলিপসিং খ্রিস্টধর্ম গ্রহণ করেন,,common_voice_bn_31599978,"কিন্তু এরা সংকর, তাই প্রজননে অক্ষম।",কিন্তু এটা শংকর তাই প্রজনণী অক্ষম
common_voice_bn_30998142,পড়াশোনা গ্রামের স্কুলে।,পড়াশোনা গ্রামের স্কুলে,,common_voice_bn_31543009,তখন ট্রাম কার্ডের কোন প্রয়োজন নেই।,তখন ট্রাম্প কার্ডের কোনো প্রয়োজন নেই
common_voice_bn_31518549,ভারতের ঘরোয়া ক্রিকেটে তামিলনাড়ু দলের হয়ে প্রথম-শ্রেণীর ক্রিকেট খেলেছেন।,ভারতের ঘরোয়া ক্রিকেটে তামিলনাড়ু দলের হয়ে প্রথম শ্রেণির ক্রিকেট খেলেছেন,,common_voice_bn_31012923,"ছবিটি মুক্তির পরে, তাঁর চিত্রায়নের জন্য তিনি সমালোচকদের প্রশংসা পেয়েছিলেন।",ছবিটি মুক্তির পরে তা চিত্রাণের জন্য তিনি সমালোচক দিয়ে প্রশংসা পেয়েছিলেন
common_voice_bn_31775554,পূর্ব-পশ্চিম মুখী রাস্তাটি লাস ভেগাস ভ্যালির দক্ষিণ-পূর্ব দিকে পড়েছে।,পূর্বপশ্চিমমুখী রাস্তাটি লাস বেকাস ভ্যালির দক্ষিণ পূর্ব দিকে পড়েছে,,common_voice_bn_35435376,অগ্রহায়ণের শেষাশেষি আমরা হাসিমপুরে গেলাম।,অগ্রহণে শেষশেসি আমরা হাশিমপুরে গেলাম
common_voice_bn_35587415,"তাঁহার জন্য তরকারি কুটিতাম, আমার আঙুলের মধ্যে আনন্দধ্বনি বাজিত।",তাহার জন্য তরকারি কুটিতাম আমার আঙ্ুলের মধ্যে আনন্দ ধ্বন নিবাচিত,,common_voice_bn_31624271,নটিংহ্যামশায়ারের বিপক্ষে এ দ্বি-শতরানটির কল্যাণে ঐ মৌসুমে দেড় হাজারের রান তুলেন।,নটিং হ্যাম্পশায়ারের বিপক্ষে এ দি শতরানটির কল্যাণে ওই মৌসুমে দেড় হাজারের রান তোলেন
common_voice_bn_31510659,শাব্বির আহমেদ উসমানি তাঁর ভাই ছিলেন।,সাব্বির আহমেদ ওসমানী তার ভাই ছিলেন,,common_voice_bn_31611169,এছাড়াও চতুর্থ ওডিআইয়ে জর্জ বেইলি’র উইকেট নেন।,এছাড়াও চতুর্থ ওডিআইএ জর্জ বেইলের উইকেট নেন
common_voice_bn_31512244,এম এ খায়ের একজন মুক্তিযোদ্ধা ছিলেন।,এমএ খায়ের একজন মুক্তিযোদ্ধা ছিলেন,,common_voice_bn_31722757,ক্লাবটি প্রাচীনতম ক্লাব হিসেবে তাসমানিয়ায় টিকে আছে।,ক্লাবটি প্রাচীন তোমোকলাব হিসেবে তাসমানিয়ায় টিকে আছে
common_voice_bn_31688896,"ইহুদীদের মৌলিক ভাষা হল হিব্রু, যদিও ব্যাবিলনীয় নির্বাসনের পশ্চাৎ ভাষাই হয়ে দাঁড়ায় তাদের চলিত ভাষা।",ইহুদ্দূদের মৌলিক ভাষা হলো হিব্রু যদিও ব্যাবলীয়ন নির্বাসনের পশ্চাক ভাষায় হয়ে দাঁড়ায় তাতে চলিত ভাষা,,common_voice_bn_31655072,এসব রাজ্য ও যুক্তরাষ্ট্রীয় অঞ্চলকে একত্রে পূর্ব মালয়েশিয়া বা মালয়েশিয়ান বোর্নিও বলে।,এসব রাজ্য ও যুক্তরাষ্ট্রীয় অঞ্চলকে একত্রে পূর্ব মালয়েশিয়া বা বালয়েশিয়ান বর্ণীও বলে
common_voice_bn_30991261,"অক্টোবর-মে মাসে, বিশেষত মার্চ-এপ্রিল মাসে বনে নতুন ঘাস গজায়।",অক্টোবর মে মাসে বিশেষত মার্চ এপ্রিল মাসে বনে নতুন ঘাস গজায়,,common_voice_bn_30994760,স্বদেশী ইউনিয়নে যোগাযোগের অনেকগুলো সড়ক রয়েছে তার মধ্য প্রধান সড়ক হচ্ছে ফুলপুর-হালুয়াঘাট মহাসড়ক।,স্বদেশি ইউনিয়নে যোগাযোগের অনেকগুলো সড়ক রয়েছে তার মধ্যে প্রধান সড়ক হচ্ছে ফুলপুর হালোয়াঘাট মহাসড়ক
common_voice_bn_31641638,পুরুষ পাখির মাথা ব্যাক ব্রাশ ধাতব-সবুজ।,পুরুষ পাখির মাথা ব্যাগ ডান ভাতব সবুজ,,common_voice_bn_31672564,এছাড়াও সেখানে থাকাকালীন তিনি গ্লাসগো বিশ্ববিদ্যালয়ে ইঞ্জিনিয়ারিং অধ্যয়নের জন্য দুটি ছয়-মাসিক পিরিয়ড কাটিয়েছিলেন।,এছাড়াও সেখানে থাকাকালীন তিনি গ্লাসগো বিশ্ববিদ্যালয় ইঞ্জিনিয়ারিং অধ্যয়নের জন্য দুইটি ছয় মাসে পিরিয়ড কাটিয়েছিলেন
common_voice_bn_30738363,"নারীর হয়ে ওঠার, জীবনকে ফলিত করে তোলার গল্প, প্রেমের জয়ী হওয়ার গল্প।",নারী হয়ে ওঠার জীবনকে ফলিত করে তোলার গল্প প্রেমে জয়ী হওয়ার গল্প,,common_voice_bn_31593821,কবিতা-রচনা দিয়ে তাঁর সাহিত্য-জীবনের শুরু।,কবিতার রচনা দিয়ে তার সাহিত্য জীবনের শুরু
common_voice_bn_31614074,বরং পৃথিবী-সৃষ্টিকারী এবং বৃষ্টি-দানকারী সত্তা হিসেবে।,বরং পৃথিবীর সৃষ্টিকারী এবং বৃষ্টিদানকারী সত্তা হিসেবে,,common_voice_bn_31537162,এক পর্যায়ে প্রথম-শ্রেণীর ক্রিকেটকে বিদেয় জানান তিনি।,একপর্যায়ে প্রথম শ্রেণির ক্রিকেটকে বিদায় জানান তিনি
common_voice_bn_31644909,সিরিজের পঞ্চম অনানুষ্ঠানিক ওডিআইয়ে আফগানিস্তান এ-দলের বিপক্ষে খেলেন তিনি।,সিরিজের পঞ্চমনানুষ্ঠানিক ওডিয়ায়ে আফগানিস্তান এ দলের বিপক্ষে খেলেন তিনি,,common_voice_bn_31659704,আবার পূর্ণিমা থেকে চাঁদের আলোকিত অংশ হ্রাস পেতে পেতে অমাবস্যায় পৌঁছায়।,আবার ভূর্ণিমা থেকে চাঁদের আলোকিত অংশ হ্রাস পেতে পেতে আমার অবশ্যই পৌঁছায়
common_voice_bn_35390267,তােমাকে জানি না?,তোমাকে জানি না,,common_voice_bn_31594328,পরবর্তীতে তার পিতার মৃত্যুর পর বিষয় সম্পত্তির ঝামেলায় জড়িয়ে পরায় আনুষ্ঠানিক লেখাপড়ার ইতি ঘটে তার।,পরবর্তীতে তার পিতার মৃত্যুর পর বিষয়সম্পত্তির ঝামেলায় জড়িয়ে পড়ায় আনুষ্ঠানিক লেখাপড়া ইতে ঘটে তার
common_voice_bn_30999354,বাব আল-নায়রব গেটের পূর্ব দিকে শহরের বাইরে মাদ্রাসাটি অবস্থিত।,বাব আল নাইরব গেটের পূর্বদিকে শহরের বাইরে মাদ্রাসাথী অবস্থিত,,common_voice_bn_31618163,"হিন্দু মহাকাব্য,""রামায়ণ"" ও এটির অন্যান্য সংস্করণে তাঁদের কাহিনী বর্ণিত হয়েছে।",হিন্দু মহাকাব্য রামায়ন ও এইটি অন্যান্য সংস্করণে তাদের কাহিনি বর্ণিত হয়েছে
common_voice_bn_31720088,এই বিমান বন্দরটি গুয়াহাটি আন্তর্জাতিক বিমান বন্দর নামেও পরিচিত।,এই বিমানবন্দরটি গোয়াহাটি আন্তর্জাতিক বিমানবন্দর নামেও পরিচিত,,common_voice_bn_30992021,"মার্চ মাসে কোনও ""ইজতেমা"" অনুষ্ঠিত হওয়ার কোনও ইঙ্গিত পাওয়া যায়নি।",মার্চ মাসে কোনো ইজতেমা অনুষ্ঠিত হওয়ার কোনো ইঙ্গিত পাওয়া যায়নি
common_voice_bn_31532790,"আধুনিক মালয়ালম সাহিত্য কবিতা, গল্প, উপন্যাস, নাটক, জীবনী এবং সাহিত্যিক সমালোচনা ---সব ক্ষেত্রেই সমৃদ্ধ।",আধুনিক মালাই আলম সাহিত্য কবিতা গল্প উপন্যাস নাটক জীবনী এবং সাহিত্যিক সমালোচনা সবক্ষেত্রেই সমৃদ্ধ,,common_voice_bn_31533297,"সেখানে এমারসন কলেজ ইন বোস্টন, ম্যাসাচুসেটস এ ভর্তি হোন।",সেখানে এমারসন কলেজ ইনবোস্টন মেসাচুসেটসে ভর্তি হন
common_voice_bn_31540351,আর এই সব কিছুই জাতিসংঘ ঘোষিত আদিবাসী অধিকার ও স্বার্থ পরিপন্থী।,আর এসবকিছুই জাতিসংঘক ওষুদে আদিবাসী অধিকার ও তার স্বার্থ পরিপন্থী,,common_voice_bn_31011158,এটি খড়ের চালা দাওয়া মাটির ঘরের আদলে তৈরী।,এটি ঘরের চালা দাওয়া মাটির ঘরের আদলে তৈরি
common_voice_bn_31513956,"চলচ্চিত্রটিতে আরো ছিলেন রাকেশ রোশন, ইফতেখার, অরুণা ইরানি এবং দেব কুমার।",চলচ্চিত্রটিতে আরও ছিলেন ড্রাকের শোষণ কতেকার পরুনা ইরানি এবং দীব কুমার,,common_voice_bn_31573723,প্রথমেই বারবার মলত্যাগ বন্ধ করতে হবে।,আমি প্রথমে বারবার মলত্যাগ বন্ধ করতে হবে
common_voice_bn_31624271,নটিংহ্যামশায়ারের বিপক্ষে এ দ্বি-শতরানটির কল্যাণে ঐ মৌসুমে দেড় হাজারের রান তুলেন।,নটিং হ্যাম্পশায়ারের বিপক্ষে এ দি শতরানটির কল্যাণে ওই মৌসুমে দেড় হাজারের রান তোলেন,,common_voice_bn_31010799,ক্যালিফোর্নিয়ার এশিয়ার বাইরে বাঙালি হিন্দুদের সবচেয়ে বেশি ঘনত্ব রয়েছে।,কার্লিফোর্নিয়ার এশিয়ার বাইরে বাঙালি হিন্দুদের সবচেয়ে বেশি ঘনত্ব রয়েছে
common_voice_bn_31549357,রেকর্ডটি গিনেস দ্বারা নিবন্ধিত হয়েছিল এবং প্রশংসাপত্র চলচ্চিত্রের অভিনেতাদের দেওয়া হয়েছিল।,রেকর্ডটি গ্রিনেজ দ্বারা নিবঞ্ধিত হয়েছিল এবং পশাংসপত্র চলচ্চিত্রের অভিরেতাদের দেয়া হয়েছিল,,common_voice_bn_31555977,"এরফলে, জিম্বাবুয়ের ঘরোয়া ক্রিকেটে যে-কোন উইকেটে সর্বোচ্চ রানের জুটি গড়ে নতুন রেকর্ড গড়েন।",এর ফলে জিম্বাবুয়ে ঘরোয়া ক্রিকেট যেকোনো উইকেটে সর্বোচ্চ রানের জুটি গড়ে নতুন রেকর্ড গরেন
common_voice_bn_31648409,এটি গাজীপুর চৌরাস্তা থেকে উত্তরে ঢাকা-ময়মনসিংহ মহাসড়কের ঠিক পূর্ব দিকে অবস্থিত।,এটি গাজীফুর চৌরাস্তা থেকে উত্তরে ঢাকা ময়মনসিংহম সড়কের ঠিক ফুরব থেকে অবস্থিত,,common_voice_bn_30994680,শরৎ এর রূপ দেখে মানুষ মুগ্ধ হয়।,শরতের রূপ দেখে মানুষ মুগ্য হয়
common_voice_bn_31692289,"এখানকার প্রধান কৃষি ফসল ধান, পাট, সরিষা, তুলা।",এখানকার প্রধান পিসু ফসল ধান পাঠ সরিষা তুলা,,common_voice_bn_31005354,এরপর তিনি আব্দুর রহমান ইবনে আবদুল্লাহ আল-মাখজুমিকে বিয়ে করেন।,এরপর তিনি আবদুর রহমান ইবনে আবদুল্লাল মাহসুমিকে বিয়ে করেন
common_voice_bn_31617724,"তবে, চূড়ান্ত মৌসুমটি তার জন্যে সুখকর ছিল না।",তবে চূড়ান্ত মৌসুমটি তার জন্য সুখাকর ছিল না,,common_voice_bn_31534284,বিদ্যালয়ে অধ্যয়নকালীন তিনি সক্রিয় ও গল্পপ্রিয় ছিলেন।,বিদ্যালয়ে অধ্যয়নকালীন তিনি সক্রিয় ও গল্পপ্রিয় ছিলেন
common_voice_bn_32143846,দু’টি বিধানসভা কেন্দ্রই কলকাতা দক্ষিণ লোকসভা কেন্দ্রের অন্তর্গত।,দুটি বিলাঞ্সভা কেন্দ্র কলকাতার দক্ষিণ লোকসভা কেন্দ্রের অন্তর্গত,,common_voice_bn_31523110,এসব ঘটনার মধ্য দিয়ে তিনি হয়ে পড়েন নেপোলিয়নের সমর্থক।,এসব ঘটনার মধ্য দিয়ে তিনি হয়ে পড়েন নেপোলিয়ানের সমর্থক
common_voice_bn_31562363,সেখানে তিনি বেল জুনিয়র হাই স্কুল ও পরে নাথান হেল হাই স্কুল থেকে পড়াশোনা সমাপ্ত করেন।,সেখানে তিনি বেল জুনিয়র হাইস্কুল ও পোরে নাথানহেল আইস্কুল থেকে পড়াশোনা সমাপ্ত করেন,,common_voice_bn_31543190,এর মেঝে মার্বেল দিয়ে তৈরি এবং কার্পেট দিয়ে ঢাকা।,এর ম্যাঝে মার্বেল দিয়ে তৈরি এবং কার্পেট দিয়ে ঢাকা
common_voice_bn_31545817,এসময় তিনি নবাবের আরো কাছে যাওয়ার সুযোগ পেলেন।,এ সময় তিনি নবাবের আরও কাছে যাওয়ার সুযোগ পেলেন,,common_voice_bn_35803094,পরদিন আলমগীরের স্ত্রী র্যাব কার্যালয়ে গিয়ে ঘটনার বিস্তারিত বিবরণ দিয়ে অভিযোগ করেন।,পরে দিন আলমগীর স্ত্রী জারব কার্যালয়ে গিয়ে ঘটনার বিস্তারিত বিবরণ দ্বীপ অভিযোগ করেন
common_voice_bn_31534807,"পরিবর্তে, ঘর নির্মাণ সামগ্রী এবং রক্ষণাবেক্ষণ সুবিধাগুলি রয়েছে।",পরিবর্তে গড়নির্মাণ সামগ্রী এবং রক্ষণাবেক্ষণ সুবিধাগুলো রয়েছে,,common_voice_bn_31008736,"এই অঞ্চলে চালানো খনন কার্যে মোগল যুগের একটি নগরের অবশেষ, ইটের বেদী, পোড়া মাটির পাত্র ইত্যাদি উদ্ধার হয়েছে।",এই অঞ্চলে চালানো খননকার যে মোঘল যুগের একটি নগরের অবশেষ ইটে বেদি পোড়ামাটির পাঁচশো ইত্যাদি উদ্ধার হয়েছে
common_voice_bn_31678423,"এই সংগঠনটির প্রধান কার্যালয় নয়া পল্টন, ঢাকায় অবস্থিত।",এই সংগঠনটির প্রধান কার্যালয় নয়া পল্টন ঢাকায় অবস্থিত,,common_voice_bn_30738363,"নারীর হয়ে ওঠার, জীবনকে ফলিত করে তোলার গল্প, প্রেমের জয়ী হওয়ার গল্প।",নারী হয়ে ওঠার জীবনকে ফলিত করে তোলার গল্প প্রেমে জয়ী হওয়ার গল্প
common_voice_bn_30999612,"তিনি একজন বিখ্যাত গান সৃষ্টিকর্তা, সঙ্গীত সংগ্রাহক, গিটারিস্ট, কি-বোর্ডিস্ট এবং হার্ড রক কন্ঠশিল্পী।",তিনি একজন বিখ্যাত গান সৃষ্টিকর্তা সংগীত সংগ্রহ গিটারিস্ট কিবোর্ডিস্ট এবং হারড্রক কণ্ঠশিল্পী,,common_voice_bn_30986249,ভৌগলিকভাবে এটা ঠিক সেই স্থান যেখানে গঙ্গা গঙ্গোত্রী হিমবাহ ছেড়ে ইন্দো-গাঙ্গেয় সমভূমিতে প্রবেশ করেছে।,ভৌগোলিকভাবে এটি ছিল সেই স্থান যেখানে গঙ্গা গঙ্গত্রি হিমাবহ ছেড়ে ইন্দ্রগাঙ্গীয় সমভূমিতে প্রবেশ করেছে
common_voice_bn_30998743,দলে তিনি মূলতঃ ডানহাতি ব্যাটসম্যান হিসেবে অবস্থান করলেও মাঝে-মধ্যে লেগ-স্পিন বোলিংয়ে পারদর্শী ছিলেন।,দলে তিনি মূলত ডানহাটি ব্যাটসম্যান হিসেবে অবস্থান করলেও মাঝে মধ্যে লেগ স্পিন বোলিংয়ে পারদর্শী ছিলেন,,common_voice_bn_31661877,রোহান অবশ্যই তার প্রেমে পড়েছিল।,রোহান অবশ্যই তা প্রেমি পড়েছিল
common_voice_bn_31555977,"এরফলে, জিম্বাবুয়ের ঘরোয়া ক্রিকেটে যে-কোন উইকেটে সর্বোচ্চ রানের জুটি গড়ে নতুন রেকর্ড গড়েন।",এর ফলে জিম্বাবুয়ে ঘরোয়া ক্রিকেট যেকোনো উইকেটে সর্বোচ্চ রানের জুটি গড়ে নতুন রেকর্ড গরেন,,common_voice_bn_31658060,এছাড়াও এখানে একটি মসজিদ রয়েছে।,এছাড়াও এখানে একটি মসজিদ রয়েছে
common_voice_bn_31544923,স্থপতি জর্জ হার্ডিং কর্তৃক নকশাকৃত রেলওয়ে স্টেশনের শতাব্দী-প্রাচীন ভবনটি চেন্নাইয়ের অন্যতম প্রধান নিদর্শন।,স্থাপতি জর্জ হার্ডিং কর্তৃক নকশাকৃত রেলওয়ের স্টেশনে শতাব্দী প্রাচীন ভবনটির চেন্নাইর অন্যতম প্রধান নিদর্শন,,common_voice_bn_30991531,"তিনি বিখ্যাত তার সৃষ্ট অ্যালবাম ""ব্যাট আউট অফ হেল"" ত্রয়ীর জন্য।",তিনি বিখ্যাত তার সৃষ্ট অ্যালবাম ব্যাট আউট অফ হেল থ্রোয়েরজন
common_voice_bn_31628638,"আনুষ্ঠানিকভাবে, মামলাটি অমীমাংসিত রয়ে গেছে।",আনুষ্ঠানিকভাবে মামলাটি অমীমাংসিত রয়ে গেছে,,common_voice_bn_30998053,"সেন্ট লুইস সীমান্তের মধ্যে অসংখ্য মাটির কর্মের জন্য শহরটিকে ""টিলা শহর"" নাম দেওয়া হয়েছিল।",সেন্ট লুইস সীমান্টের মধ্যে অসংখ্য মাঠির কর্মের জন্য শহরটিকে টিলার স নাম দেয়া হয়েছিল
common_voice_bn_31781230,কলিকাতা প্রেসে প্রেস-পরিদর্শকের কাজে নেন।,কলিকাতা প্রেসে প্রেস পরিদর্শকের কাজে নেন,,common_voice_bn_30993615,সব ধরনের খাবারের সংগে রুটি খাওয়ার চল রয়েছে।,সব ধরনের খাবারের সঙ্গে রুটি খাওয়ার চল রয়েছে
